Id,Label,timeset,tweets,retweets,rrt,modularity_class,indegree,outdegree,degree
5669,monikindaaaa,,1,0,0,7,1,0,1
5670,kenzatosaure,,1,0,0,0,1,0,1
5672,rokuhara_yn,,1,0,0,6,1,0,1
5673,CNEWS,,3,236,78.666667,7,0,231,231
5676,Sarah_Biche,,1,0,0,1,1,0,1
5677,AlmManar,,1,0,0,0,1,0,1
5678,BdAdele,,1,0,0,0,1,0,1
5679,audealexandrine,,3,0,0,7,2,0,2
5680,giuseppebaggio,,1,0,0,7,1,0,1
5681,BastianitoN,,2,0,0,7,2,0,2
5682,Mertranquille,,1,0,0,6,1,0,1
5683,joelle_g9,,3,0,0,0,1,0,1
5684,Plecotus10,,1,0,0,0,1,0,1
5686,_omlt_,,9,0,0,0,9,0,9
5689,AlvaradoMaxence,,2,0,0,0,2,0,2
5690,ta3roubit,,1,0,0,4,1,0,1
5691,VincentDuke15,,1,0,0,0,1,0,1
5692,jing_chibi,,3,0,0,0,3,0,3
5693,poulikof,,2,0,0,0,2,0,2
5694,KannTo_,,3,0,0,0,2,0,2
5695,jtravers31,,1,0,0,7,1,0,1
5696,chiabante,,1,0,0,6,1,0,1
5697,Franois46269585,,6,0,0,7,5,0,5
5698,domilehman,,1,0,0,6,1,0,1
5700,benjicoq,,1,0,0,0,1,0,1
5701,addhislam,,1,0,0,4,1,0,1
5702,_kanibe_,,3,0,0,0,2,0,2
5706,Katia_Nvx,,1,0,0,6,1,0,1
5707,ChenebaultC,,2,0,0,4,2,0,2
5710,WilliamDelHomm2,,1,0,0,4,1,0,1
5713,opusbzh22,,3,1,0.333333,3,0,1,1
5714,blablablafrench,,1,0,0,6,1,0,1
5715,apis_gallus,,1,0,0,6,1,0,1
5716,Carocaroline__,,1,0,0,6,1,0,1
5718,lefouineuralain,,1,0,0,6,1,0,1
5719,Prevostkim,,3,0,0,4,3,0,3
5720,phoenix__ze37,,2,0,0,6,1,0,1
5722,stecaro1,,4,0,0,4,4,0,4
5724,ambre4708,,1,0,0,0,1,0,1
5725,Manollia_,,1,0,0,0,1,0,1
5726,BabyCheeseCake_,,2,0,0,0,2,0,2
5727,EloLaTiteNeko,,13,1,0.076923,0,10,1,11
5728,eprim16,,2,0,0,6,2,0,2
5729,nbZlZJhkNLDKEpf,,1,0,0,6,1,0,1
5733,aukan_auca,,3,0,0,0,3,0,3
5735,apoc_alyce,,1,0,0,0,1,0,1
5737,pwmpourlafrance,,1,0,0,4,1,0,1
5738,jeanmarclegouic,,3,0,0,7,2,0,2
5742,OdeLeblanc,,1,0,0,1,1,0,1
5743,Caro67595581,,1,0,0,4,1,0,1
5744,deBeauvoisis,,2,0,0,6,2,0,2
5746,Defre83727919,,2,0,0,5,2,0,2
5747,ZINGERF,,3,0,0,4,3,0,3
5749,Khalovy3,,1,0,0,3,1,0,1
5750,22hZeroCinq,,1,0,0,0,1,0,1
5751,sab_db,,1,0,0,6,1,0,1
5752,Trapadona,,1,0,0,6,1,0,1
5753,DeMarana75,,4,2,0.5,4,1,2,3
5754,Legrand1Legrand,,9,0,0,10,9,0,9
5755,filgo,,1,0,0,4,1,0,1
5759,_pandiko,,1,0,0,7,1,0,1
5761,GittonGilles,,3,0,0,7,3,0,3
5762,noe22349,,7,0,0,7,7,0,7
5763,DanielleThurel,,1,0,0,7,1,0,1
5768,Gominouminou,,1,0,0,0,1,0,1
5770,bouledeneige43,,6,0,0,7,6,0,6
5771,bouieazzoula,,1,0,0,5,1,0,1
5772,PatureauMarie,,8,0,0,7,7,0,7
5774,Plerixe,,1,0,0,0,1,0,1
5775,vrzcmsc,,1,0,0,0,1,0,1
5776,ChandelonR,,2,0,0,3,2,0,2
5777,mplecat22,,4,0,0,7,4,0,4
5778,CTPASMAGUERRE,,3,0,0,7,3,0,3
5779,oooynop,,4,0,0,0,4,0,4
5780,Bachele66526996,,1,0,0,7,1,0,1
5781,Maidimoijamy,,3,0,0,0,3,0,3
5782,FilsdOdin2,,4,0,0,5,4,0,4
5784,Valentin_LC,,1,0,0,0,1,0,1
5785,bastrafal,,1,0,0,0,1,0,1
5786,justesublime,,1,0,0,0,1,0,1
5788,marronnage,,4,0,0,4,2,0,2
5789,JuliettLiard,,1,0,0,0,1,0,1
5790,JohannaSoraya55,,1,0,0,0,1,0,1
5793,danielsjacques3,,1,0,0,4,1,0,1
5794,NicolasBonleux,,3,0,0,9,3,0,3
5796,JeanLombardiFr,,3,0,0,7,2,0,2
5797,andre57001,,5,0,0,7,5,0,5
5798,cyber_femme,,1,0,0,0,1,0,1
5799,ludivindefe,,1,0,0,0,1,0,1
5800,berng24,,13,5,0.384615,5,9,4,13
5806,MatthiasRP,,1,0,0,0,1,0,1
5807,Lechatelain44,,1,0,0,7,1,0,1
5809,laurentdidier03,,5,0,0,4,4,0,4
5810,Mel_mir608,,1,0,0,0,1,0,1
5812,Livye3,,1,0,0,4,1,0,1
5813,FredRic03211063,,3,1,0.333333,4,0,1,1
5814,DesYannick,,4,0,0,7,2,0,2
5816,MiKanounette,,8,0,0,0,7,0,7
5817,Cescoindie,,2,0,0,0,2,0,2
5821,s427,,2,0,0,0,2,0,2
5823,OrientalStanley,,6,0,0,7,5,0,5
5824,TallerThanSoul,,1,0,0,0,1,0,1
5826,EdgarHodys,,1,0,0,7,1,0,1
5827,Zeauran,,12,0,0,3,8,0,8
5830,Z0ZZ_22,,1,0,0,3,1,0,1
5834,Cworldinblue,,1,0,0,0,1,0,1
5835,artyfl0p,,1,0,0,0,1,0,1
5836,Looping_,,9,27,3,0,4,27,31
5838,fanny_nem,,1,0,0,5,1,0,1
5839,TouletJrme1,,5,0,0,5,5,0,5
5840,LiberteChrie123,,1,0,0,7,1,0,1
5841,JeanLucats,,3,0,0,7,1,0,1
5847,LatouryGermain,,18,0,0,4,13,0,13
5848,ledroopy,,7,0,0,0,5,0,5
5849,Relie_Coup,,1,0,0,0,1,0,1
5851,zecplusultra,,2,0,0,4,1,0,1
5852,MangioneElene,,10,0,0,7,10,0,10
5855,luorlin,,1,0,0,0,1,0,1
5856,teppdude,,16,0,0,7,13,0,13
5858,bagarretoi,,8,0,0,0,7,0,7
5859,CulturesQueer,,1,0,0,0,1,0,1
5861,ankou_sm,,1,0,0,0,1,0,1
5862,MadjidFalastine,,1,1,1,4,0,1,1
5863,TouitouFred,,1,0,0,4,1,0,1
5865,rabah_larabi,,5,1,0.2,4,4,1,5
5866,maximevdlet,,1,0,0,3,1,0,1
5867,_rainewhispers,,1,0,0,0,1,0,1
5869,cecile_b_toune,,1,0,0,0,1,0,1
5870,Nicolas06277219,,1,0,0,7,1,0,1
5873,barberousselib,,1,0,0,0,1,0,1
5874,StefLeoten,,1,0,0,0,1,0,1
5876,UnCasSoule,,3,0,0,0,2,0,2
5877,AHecido,,13,0,0,3,11,0,11
5878,ReineMayr,,1,0,0,0,1,0,1
5879,_Poulpy,,2,0,0,0,2,0,2
5880,emilie_sch,,1,0,0,0,1,0,1
5881,Omar____om87,,1,0,0,4,1,0,1
5882,agacha4,,1,0,0,7,1,0,1
5883,BakaLunaFae,,21,0,0,0,19,0,19
5884,baka_devil,,2,0,0,0,2,0,2
5885,Scorpiya,,2,0,0,0,2,0,2
5887,ziadmancef,,1,3,3,4,0,3,3
5890,jaclostermann,,3,0,0,7,2,0,2
5891,dbenoist,,1,0,0,0,1,0,1
5894,LeGueran,,1,0,0,0,1,0,1
5895,smoleternity,,1,0,0,0,1,0,1
5897,ProfToujours,,6,0,0,3,5,0,5
5898,PAPAMPAPAMPAPAM,,2,0,0,7,2,0,2
5899,stillrougui,,2,0,0,0,1,0,1
5901,DominiqueAm13,,14,0,0,10,12,0,12
5902,okcruella,,2,0,0,0,2,0,2
5904,ECaillemer,,5,0,0,9,4,0,4
5905,rmdolh,,1,0,0,0,1,0,1
5906,avril_sylvie,,9,0,0,7,8,0,8
5907,T_Vig21,,3,0,0,0,3,0,3
5908,chaumix,,1,0,0,0,1,0,1
5909,tarantularegina,,2,2,1,0,1,2,3
5910,CoralineAE,,1,0,0,0,1,0,1
5911,scorpion496,,2,0,0,7,1,0,1
5912,YakachouCelia,,3,0,0,9,3,0,3
5913,Mistidye,,2,0,0,0,2,0,2
5915,briclotg,,5,0,0,4,5,0,5
5918,SchaefferCathe2,,5,0,0,0,5,0,5
5919,_anti_p,,5,0,0,0,3,0,3
5921,Adamas_FR,,5,0,0,0,3,0,3
5922,EvapopoLaGouge,,3,4,1.333333,0,0,4,4
5923,jeraeve,,2,0,0,0,2,0,2
5925,Patnat35,,2,0,0,9,2,0,2
5927,EELVSudAveyron,,1,0,0,1,1,0,1
5928,AvoKPONPON,,1,0,0,0,1,0,1
5930,GrgoireTaconet,,12,0,0,0,12,0,12
5933,MarieAntoinhell,,1,0,0,0,1,0,1
5934,EELVOuest12,,1,0,0,1,1,0,1
5935,OuiOuiSiiSi,,1,0,0,0,1,0,1
5936,__c__d_,,1,0,0,0,1,0,1
5938,pwet_mush,,5,0,0,0,4,0,4
5940,icedream___,,2,0,0,4,1,0,1
5941,zoefch13,,2,0,0,0,2,0,2
5943,DupuitThierry,,1,1,1,10,0,1,1
5945,MartinBourrin,,1,0,0,0,1,0,1
5946,Viiltaja_Jack,,1,2,2,0,0,2,2
5947,mh_flo,,4,0,0,7,4,0,4
5948,omcjg,,1,0,0,0,1,0,1
5949,smokencottin,,2,0,0,3,2,0,2
5950,manue_ka,,2,13,6.5,0,0,13,13
5951,8enoit,,4,0,0,9,3,0,3
5953,VabreJack,,5,0,0,7,5,0,5
5954,numathurman,,1,0,0,0,1,0,1
5955,Papanarchiste1,,4,0,0,0,4,0,4
5956,DefaillantLe,,2,0,0,0,2,0,2
5957,Vale21Vicki,,12,0,0,7,11,0,11
5959,Narkisssss,,1,0,0,4,1,0,1
5961,dreamingoldfish,,1,0,0,0,1,0,1
5962,pourquoipablo,,2,0,0,0,2,0,2
5966,MonomTunoraPa,,1,0,0,0,1,0,1
5968,J30900,,10,0,0,7,8,0,8
5970,P3tasse,,2,0,0,0,2,0,2
5971,PetitMetalleux,,1,0,0,0,1,0,1
5973,Kitty_Maggy,,1,0,0,7,1,0,1
5977,BenjaminCauchy,,3,0,0,5,3,0,3
5980,naxyana,,1,0,0,0,1,0,1
5981,kinste23,,8,0,0,0,5,0,5
5984,AMISI24ISI,,1,0,0,9,1,0,1
5986,Ant0uane,,1,0,0,0,1,0,1
5988,raimond_eric,,1,0,0,9,1,0,1
5989,Mona_Moanaa,,3,0,0,0,2,0,2
5992,spermatikos,,1,0,0,0,1,0,1
5993,sailorHorchata,,1,0,0,0,1,0,1
5994,valeriecvv,,1,0,0,4,1,0,1
5995,cathe8462,,1,0,0,7,1,0,1
5996,NawaJeri,,1,0,0,0,1,0,1
5997,YagamiL51226837,,2,0,0,7,2,0,2
5999,ChachatF,,2,0,0,7,2,0,2
6001,SchottePat,,3,0,0,9,3,0,3
6002,fillydo,,8,0,0,7,6,0,6
6003,Katshuro1,,1,0,0,0,1,0,1
6005,NoXydious,,1,0,0,0,1,0,1
6006,SevaZabou,,1,0,0,4,1,0,1
6009,bauchet54152707,,7,1,0.142857,7,4,1,5
6010,LacanalLaurie,,2,0,0,9,1,0,1
6012,carrionlydie,,12,0,0,7,12,0,12
6013,eliolanar,,2,0,0,0,2,0,2
6018,dorothy67111860,,2,0,0,1,2,0,2
6019,NejutoUzuga,,1,0,0,0,1,0,1
6020,PASCALPOINTUD,,1,0,0,7,1,0,1
6021,loudisly,,1,0,0,0,1,0,1
6027,A_Acquebarre,,1,0,0,4,1,0,1
6029,Zys_,,1,0,0,0,1,0,1
6031,Maxime165307522,,2,0,0,1,1,0,1
6032,cartowoke,,6,0,0,3,5,0,5
6033,_Poiesis,,2,0,0,0,2,0,2
6034,VillaeysJean,,4,5,1.25,7,1,4,5
6035,scrathefox,,1,0,0,7,1,0,1
6037,donniebraska,,1,0,0,0,1,0,1
6042,BricoLesbo,,2,0,0,0,1,0,1
6044,cameracum,,3,0,0,4,3,0,3
6047,CaptainsAlbatar,,1,0,0,0,1,0,1
6049,Retournard1,,3,0,0,4,3,0,3
6050,TheCutieLily,,1,0,0,0,1,0,1
6055,NSerguei,,1,0,0,7,1,0,1
6056,Alphamax14,,4,0,0,7,4,0,4
6059,Bet05068324,,6,0,0,7,6,0,6
6060,MagLincorrect,,2,35,17.5,7,0,34,34
6062,dessouvre,,3,0,0,7,3,0,3
6063,BelmondoCarla,,1,0,0,7,1,0,1
6067,seirkel,,1,0,0,0,1,0,1
6069,maria_andy2,,10,2,0.2,3,6,2,8
6070,osamodas666,,3,0,0,0,3,0,3
6071,MarcVerret,,3,0,0,4,3,0,3
6072,petignaut,,4,1,0.25,1,3,1,4
6073,isaacinanewtown,,5,0,0,0,5,0,5
6075,Beniche,,2,0,0,0,1,0,1
6077,lalou113,,2,0,0,4,2,0,2
6078,Mlle_Vee,,4,0,0,0,3,0,3
6079,GinieRainer,,1,0,0,0,1,0,1
6080,AlephWall,,2,0,0,3,1,0,1
6083,NotisLeo,,1,0,0,5,1,0,1
6084,staysxventxen,,1,0,0,0,1,0,1
6086,CoboltKing,,1,0,0,0,1,0,1
6090,Trunkhanwow,,2,0,0,0,2,0,2
6091,BlackLizardDerp,,1,0,0,0,1,0,1
6093,mamieencolere78,,3,0,0,9,3,0,3
6094,yagoubimorochok,,8,0,0,5,4,0,4
6096,CartaceSA,,3,0,0,0,2,0,2
6098,Jeanpit4,,19,15,0.789474,6,4,15,19
6101,CorinneDromer,,2,0,0,4,2,0,2
6102,VIRGINIEDUNORD,,2,0,0,7,1,0,1
6104,diathouby,,2,0,0,0,1,0,1
6108,Ben3f,,1,0,0,0,1,0,1
6109,Frenchi_dsl,,2,0,0,3,2,0,2
6113,IGhost_VII,,1,0,0,4,1,0,1
6115,Desnoyelle5,,6,0,0,7,6,0,6
6118,Mr_IICHLIWP,,1,0,0,1,1,0,1
6119,queenlitchy,,2,0,0,0,2,0,2
6124,metamatik,,1,0,0,0,1,0,1
6125,Bilue5786Sylvie,,4,0,0,5,3,0,3
6126,MartyMc36914812,,23,0,0,7,18,0,18
6127,Zorrochu12,,1,0,0,0,1,0,1
6128,Pierre_Couble,,1,1,1,7,0,1,1
6129,Samuel1Ortega,,6,1,0.166667,4,0,1,1
6130,Tyranosaure2,,5,0,0,7,4,0,4
6131,monique_barret,,9,0,0,7,9,0,9
6133,Walobli,,7,0,0,4,3,0,3
6134,JvlJeannine,,4,1,0.25,5,0,1,1
6137,lydie_atb,,5,0,0,0,5,0,5
6138,glantin96415307,,1,0,0,5,1,0,1
6142,AmHekate,,7,0,0,0,5,0,5
6143,JefKlakRevue,,1,0,0,0,1,0,1
6144,BloglaMaconne,,3,0,0,3,1,0,1
6152,HotineGuy,,12,9,0.75,7,3,9,12
6153,DavidCormand,,2,16,8,1,0,16,16
6155,Giovanni79120,,1,0,0,0,1,0,1
6156,__Bikuta__,,1,0,0,0,1,0,1
6157,lulusurtouiteur,,4,0,0,0,4,0,4
6158,AudeLarous,,2,0,0,5,2,0,2
6159,gertrudelemeur,,6,0,0,7,5,0,5
6160,Mexlis_off,,1,0,0,5,1,0,1
6161,alikspendragon,,1,0,0,0,1,0,1
6162,VA26209807,,1,0,0,9,1,0,1
6167,BEYONCEXOTIC,,1,0,0,0,1,0,1
6168,CroopyCrepe,,2,0,0,0,2,0,2
6169,martiney2,,2,0,0,4,1,0,1
6172,thibtub,,2,0,0,0,2,0,2
6173,RodicaUNGUREAN,,1,0,0,6,1,0,1
6174,fred_meerkat,,1,0,0,3,1,0,1
6176,HalloweenJack49,,3,0,0,0,3,0,3
6177,JackSpa74823444,,8,0,0,7,8,0,8
6179,kmille_pmt,,1,0,0,0,1,0,1
6180,PetiteAdele51,,1,0,0,3,1,0,1
6183,user444738903,,1,0,0,0,1,0,1
6186,florisde,,3,0,0,5,3,0,3
6190,AhloucheF,,1,0,0,9,1,0,1
6191,MPapianne,,6,0,0,4,2,0,2
6194,PolFabrice,,8,0,0,7,8,0,8
6195,rayan_meguebli,,1,0,0,0,1,0,1
6196,JPGOJU,,3,0,0,7,3,0,3
6202,m_saltel,,2,0,0,0,2,0,2
6203,ketouki,,1,0,0,0,1,0,1
6205,emch6,,7,0,0,7,4,0,4
6209,LudovicHbg,,1,0,0,1,1,0,1
6211,becdejade,,2,0,0,0,2,0,2
6212,math_mlm,,7,0,0,3,3,0,3
6213,takavnir,,4,0,0,9,4,0,4
6214,tulipsunflowerz,,3,0,0,0,3,0,3
6215,Spinnewiel8,,1,0,0,3,1,0,1
6216,CnDCt,,7,0,0,0,7,0,7
6217,FourageBernard,,6,0,0,5,5,0,5
6220,jrmrvl,,1,0,0,0,1,0,1
6224,MarieLCasier,,2,0,0,1,1,0,1
6226,Miruralpaga,,2,0,0,0,1,0,1
6227,partageinfos,,3,0,0,4,1,0,1
6228,Alyss_ColdNight,,1,0,0,0,1,0,1
6231,Domibeu,,1,0,0,9,1,0,1
6232,hallakjl,,1,1,1,0,0,1,1
6233,The_Cosmic_Goat,,1,0,0,0,1,0,1
6235,JCondamine,,1,3,3,7,0,3,3
6237,RoubachS,,2,0,0,1,2,0,2
6239,Paultable521,,1,0,0,1,1,0,1
6242,tof92130,,10,0,0,7,8,0,8
6243,LeslieBoulay,,15,107,7.133333,0,10,101,111
6244,ledpsgcok778,,2,0,0,10,2,0,2
6247,Z2027Z,,2,0,0,7,2,0,2
6248,PierTavernier,,6,0,0,4,1,0,1
6249,greguti,,1,0,0,1,1,0,1
6250,MirandaHobbes2,,3,0,0,4,2,0,2
6251,vincent_jacob,,2,0,0,0,1,0,1
6252,CLFaulques,,2,0,0,10,2,0,2
6254,oderzyl,,2,0,0,0,2,0,2
6255,GhFlorent,,1,9,9,10,0,9,9
6256,Cathycat91,,1,0,0,7,1,0,1
6257,Eleaanoore,,1,0,0,0,1,0,1
6258,JlcJle,,2,0,0,9,2,0,2
6259,IngridMomein,,5,0,0,0,4,0,4
6261,M0diie,,1,0,0,0,1,0,1
6263,mace_cloe,,1,0,0,0,1,0,1
6269,PoiladeGratter7,,4,0,0,0,4,0,4
6270,MaastrichtRep,,2,0,0,6,2,0,2
6271,supermerde8000,,1,0,0,0,1,0,1
6272,CHTL02,,5,5,1,7,2,5,7
6273,ii_Hilde,,1,0,0,6,1,0,1
6278,lilas_stella,,2,0,0,7,2,0,2
6282,__Empathie,,1,0,0,6,1,0,1
6283,apokrif1,,3,0,0,0,2,0,2
6285,Maxipap,,3,0,0,1,3,0,3
6286,_Gampr,,4,0,0,0,3,0,3
6287,Jadoudoc,,1,0,0,0,1,0,1
6288,laurent_domi,,1,0,0,1,1,0,1
6290,Antistrophes,,2,0,0,0,2,0,2
6292,lsecgy,,1,0,0,0,1,0,1
6293,pouss7,,1,0,0,7,1,0,1
6294,Ilena70167217,,2,0,0,1,2,0,2
6295,AntonioSamagaio,,1,0,0,10,1,0,1
6298,gaelicAquarius,,1,0,0,0,1,0,1
6301,zelic0ptere,,5,58,11.6,0,4,58,62
6302,KiwiLePunk,,22,0,0,0,20,0,20
6303,parysiver,,1,0,0,0,1,0,1
6304,GCorleto,,3,0,0,0,2,0,2
6305,par_annie2,,3,0,0,9,3,0,3
6306,Rostimmo,,2,0,0,7,2,0,2
6307,pan_grimm,,1,0,0,0,1,0,1
6308,Toupoutou_art,,2,0,0,0,2,0,2
6310,MeyerCath1,,2,0,0,7,2,0,2
6311,RUBISRED,,2,0,0,4,1,0,1
6313,MendozaPoesia,,1,0,0,3,1,0,1
6314,IIFBS_,,4,0,0,5,2,0,2
6316,bgauthier27,,2,0,0,4,1,0,1
6317,NP32351519,,1,0,0,3,1,0,1
6318,Mariett64686240,,3,0,0,7,3,0,3
6320,Pirouette15,,1,0,0,6,1,0,1
6322,Je_Puig,,2,2,1,7,1,2,3
6323,Nicolas1979g,,10,0,0,7,6,0,6
6328,Catheri52593839,,2,0,0,7,2,0,2
6329,CERCLEDIMIER,,1,0,0,7,1,0,1
6332,Alicelachipie,,2,0,0,1,2,0,2
6334,1RAUZY,,5,0,0,7,5,0,5
6335,DariusIsHere,,1,0,0,0,1,0,1
6337,Minerva_Sparkle,,1,0,0,0,1,0,1
6338,simplesvaleurs,,7,0,0,0,5,0,5
6339,guy6844,,1,0,0,7,1,0,1
6341,Clemroucho,,2,0,0,6,2,0,2
6342,ChantalTHIBAU11,,2,0,0,7,2,0,2
6346,AndraBerki2,,6,2,0.333333,6,3,2,5
6350,MarcCoyote,,4,0,0,7,2,0,2
6351,Fransion3,,1,0,0,5,1,0,1
6352,leaGimen,,2,0,0,0,2,0,2
6353,Mlle_N_75,,3,136,45.333333,0,1,127,128
6355,SemperVertaco,,1,0,0,4,1,0,1
6356,kharielh,,1,0,0,0,1,0,1
6357,ArnaudBed,,2,0,0,7,2,0,2
6358,Madamecurves,,15,20,1.333333,0,7,19,26
6359,starshinekeroro,,2,0,0,0,2,0,2
6361,saba_bilkis,,1,0,0,1,1,0,1
6366,Cl7clo,,2,0,0,7,2,0,2
6367,hassanraconte,,1,0,0,4,1,0,1
6368,keller_lind,,1,0,0,7,1,0,1
6370,jhisgg,,3,0,0,7,2,0,2
6372,p_i_v_o_i_n_e,,1,0,0,7,1,0,1
6373,Nargoles,,1,0,0,0,1,0,1
6375,Lesaint45770869,,2,1,0.5,9,1,1,2
6376,PA_Cazau,,2,2,1,1,1,2,3
6382,Fanfan7420,,1,0,0,6,1,0,1
6383,AymDeheurles,,2,2,1,0,1,2,3
6384,gabriellecluzel,,3,1348,449.333333,7,0,1111,1111
6386,FrauMadeleine,,1,1,1,0,0,1,1
6387,SudRadio,,2,47,23.5,6,0,47,47
6388,Ara_Met_Hea,,2,0,0,0,2,0,2
6392,emptyguy_,,2,0,0,0,2,0,2
6394,toccupe2000,,3,0,0,5,3,0,3
6395,mingus85,,4,0,0,7,4,0,4
6396,_DetoxToRetox,,2,0,0,0,1,0,1
6397,PoneyDeLaNuit,,2,0,0,0,2,0,2
6398,Mat_Shiro,,1,0,0,5,1,0,1
6399,ettobilal,,1,0,0,0,1,0,1
6401,Mounege,,1,0,0,9,1,0,1
6403,jeanlu30,,7,0,0,7,5,0,5
6405,FilRouge06,,5,0,0,7,4,0,4
6406,CleoPond,,3,0,0,0,3,0,3
6408,Coyote4freedom,,2,0,0,7,2,0,2
6409,BI4HEART,,1,0,0,0,1,0,1
6410,StephaneFrappat,,1,0,0,4,1,0,1
6413,Brhaspatya,,2,0,0,5,2,0,2
6414,Cahui,,2,0,0,0,2,0,2
6415,Tro_breiz,,4,0,0,9,4,0,4
6417,BRivarel,,3,0,0,5,3,0,3
6418,loutrinel,,3,0,0,0,3,0,3
6421,koztoujours2,,2,0,0,7,2,0,2
6422,CyranHOE,,7,0,0,0,6,0,6
6423,RMs59752127,,1,0,0,4,1,0,1
6426,DrissMhdi,,2,0,0,0,2,0,2
6427,MyosotisAngie,,1,1,1,9,0,1,1
6429,LamilheMimi,,3,1,0.333333,4,2,1,3
6430,_egnadenaz,,1,0,0,0,1,0,1
6433,Misalu1,,1,0,0,7,1,0,1
6436,WDI_Quebec,,3,11,3.666667,4,1,10,11
6437,LouisPayen_,,1,0,0,0,1,0,1
6440,cgtstandre,,2,0,0,1,2,0,2
6442,Carodub1,,4,0,0,5,3,0,3
6443,MajorChuzy,,1,0,0,0,1,0,1
6445,SDB42,,1,0,0,4,1,0,1
6446,coal_raven,,2,0,0,4,2,0,2
6447,denis_jean38,,1,0,0,0,1,0,1
6448,krystyan45,,3,0,0,7,3,0,3
6452,lucie_enervee,,1,0,0,7,1,0,1
6454,Luzzi_0,,1,0,0,0,1,0,1
6456,MariePunel,,11,0,0,7,11,0,11
6457,GuyFriadt,,2,0,0,1,2,0,2
6459,ClaudeOliviri,,1,0,0,4,1,0,1
6463,MCdelaFrance,,2,0,0,7,1,0,1
6464,lirealafolie,,2,0,0,0,2,0,2
6465,Fapimada,,2,0,0,7,1,0,1
6469,TRACTEUR8000,,3,0,0,0,3,0,3
6471,PatrieHot,,1,0,0,9,1,0,1
6475,loua_lg,,1,0,0,0,1,0,1
6476,NOIZU_SAMA,,2,0,0,0,2,0,2
6478,MaudPetit_AN94,,1,3,3,4,0,3,3
6480,rivieresflo,,2,0,0,0,2,0,2
6481,marieclaudeCa19,,1,0,0,5,1,0,1
6482,GustavLenny,,1,0,0,0,1,0,1
6486,lilicarmen78163,,3,0,0,7,3,0,3
6487,mohamedmaafri,,1,0,0,4,1,0,1
6488,Lah68424442,,1,0,0,0,1,0,1
6491,cococatgre,,3,0,0,0,3,0,3
6492,FREDERIQUERINC1,,6,0,0,7,5,0,5
6493,Epicosme,,1,0,0,0,1,0,1
6494,yannickformal1,,3,0,0,1,3,0,3
6495,yunge0z,,2,0,0,0,2,0,2
6497,winter_brownie,,15,0,0,0,14,0,14
6498,tamwara12,,1,0,0,9,1,0,1
6504,NChaEnbyae,,3,2,0.666667,0,1,2,3
6505,LydiaMattio,,3,0,0,7,3,0,3
6506,val_abso,,2,0,0,0,2,0,2
6508,JeanChr95164099,,5,0,0,9,3,0,3
6512,louiseattoma,,1,0,0,0,1,0,1
6513,AaliyahXpress,,1,0,0,0,1,0,1
6514,emzvth,,1,0,0,0,1,0,1
6516,paule93p,,1,0,0,0,1,0,1
6518,krigatobal,,5,0,0,0,5,0,5
6519,_motiss,,2,0,0,0,2,0,2
6520,vieux_fusil,,12,0,0,10,8,0,8
6521,Joegallo59,,1,0,0,7,1,0,1
6522,MelinaTrom,,1,0,0,1,1,0,1
6524,Woke_unicorn_,,1,0,0,0,1,0,1
6525,preparezbagarre,,1,0,0,0,1,0,1
6526,SionJerome,,1,3,3,0,0,3,3
6528,bernet83,,3,0,0,7,2,0,2
6529,bernard3842,,1,0,0,3,1,0,1
6530,PlacideDouam,,2,0,0,4,2,0,2
6532,Caroliine_sex,,1,0,0,0,1,0,1
6533,NadineLafage1,,1,0,0,9,1,0,1
6536,dedele,,1,0,0,0,1,0,1
6537,FerdinandMarch5,,3,4,1.333333,9,0,3,3
6538,trucsenserie,,16,0,0,0,11,0,11
6539,hp_hisu,,1,0,0,0,1,0,1
6540,Ouaicestpasfaux,,1,0,0,4,1,0,1
6545,camildmoulins,,8,0,0,4,6,0,6
6547,lordmagnezone,,5,0,0,4,3,0,3
6549,eauuu,,2,0,0,4,1,0,1
6550,dandams2,,1,0,0,6,1,0,1
6551,Athena_Brest,,2,0,0,0,2,0,2
6552,motteux1,,1,0,0,0,1,0,1
6553,bertho_erwan,,5,0,0,0,4,0,4
6556,patrice_sans,,10,0,0,7,5,0,5
6557,Juliette_prsn,,1,0,0,0,1,0,1
6558,Percylegallois,,7,0,0,0,6,0,6
6560,ParcolletT,,2,2,1,7,0,2,2
6561,RukiaRateussite,,1,0,0,0,1,0,1
6563,Opale76,,2,0,0,7,1,0,1
6564,nertenliceoff,,2,0,0,3,2,0,2
6566,PanierPersee,,4,0,0,0,3,0,3
6567,ToskaErn,,4,0,0,4,4,0,4
6568,LeGoffThierry7,,1,0,0,7,1,0,1
6569,kuyuuw,,1,0,0,4,1,0,1
6570,Spectrine02,,3,0,0,0,3,0,3
6575,ln123Champagne,,3,0,0,7,3,0,3
6576,Mwajesuisbo,,2,0,0,3,1,0,1
6577,Fred_Colby,,1,0,0,0,1,0,1
6580,delamotte_luc,,5,0,0,10,4,0,4
6583,Irgv26I,,1,0,0,0,1,0,1
6587,DerivesurLoire,,1,0,0,0,1,0,1
6588,gitane200,,1,0,0,7,1,0,1
6591,Fatii__Ma,,1,0,0,0,1,0,1
6592,cassouj,,1,0,0,0,1,0,1
6593,AnnaTchangodei,,3,4,1.333333,4,1,4,5
6595,jezabel_lgrnd,,3,0,0,4,2,0,2
6596,gibmeoranges,,1,0,0,0,1,0,1
