"Label","Id","tweets","retweets","rRT"
"DanielleFaton",3741,4,0,0
"Biiij_Biiij",3742,2,0,0
"JJVvenividivici",3743,3,0,0
"TomasMorgane",3744,4,0,0
"Merlin13131313",3745,1,0,0
"paulineunsa",3747,1,0,0
"Cicero34275072",3748,1,0,0
"nicocohw",3749,4,0,0
"lcgiraudmorel",3750,1,1,1
"Pioupio65754181",3751,1,0,0
"Alien91",3752,1,0,0
"Jpboubou2",3753,1,0,0
"canardchiste",3754,1,0,0
"BOULETJacqueli1",3755,4,0,0
"Lemoinemariecl1",3756,15,0,0
"JeanineJoris",3757,5,0,0
"mikeillouz",3759,1,0,0
"MQueyrat",3760,2,0,0
"v_kalifa",3762,4,0,0
"DocFabi2",3763,1,0,0
"conseil_eric",3764,1,0,0
"Chichiacl",3765,2,0,0
"LouisBrunel998",3766,2,0,0
"ThibautHD1",3767,1,0,0
"ValJ2817",3768,1,0,0
"a_enemies",3769,2,0,0
"pascale_paulin",3770,1,0,0
"eden_echo",3772,9,0,0
"ouistiti47",3773,1,0,0
"LaissacMichele",3776,1,0,0
"Dinochoup1",3778,2,0,0
"Virginieterrie4",3779,1,0,0
"seve2921",3780,2,0,0
"ArlenaM50708411",3782,4,0,0
"vsbe75",3785,1,0,0
"mokarch",3787,1,0,0
"Tankietfield",3788,3,0,0
"SoLiMa7953",3790,1,0,0
"Anarchisaurus",3791,1,0,0
"boblemosellan",3792,3,0,0
"CDPACI",3794,1,0,0
"MaiteNounou33",3795,5,0,0
"nana68190",3796,9,0,0
"Barouwhyte",3797,1,0,0
"HutinEmmanuelle",3800,1,0,0
"rachelDaubigna1",3801,1,0,0
"fer59764305",3802,3,0,0
"CRouillac",3803,1,0,0
"jmagnum5",3804,2,0,0
"GhislainePascon",3805,3,0,0
"Romain_17F",3806,2,0,0
"LiorLauer",3807,1,0,0
"Sabinedeladine",3808,3,0,0
"lolsebca",3809,8,0,0
"Mareeek_",3810,1,0,0
"citoyen56",3811,1,0,0
"IsaSynopsis",3812,2,0,0
"Laiietas",3814,1,1,1
"JaninColette",3815,6,0,0
"Jackskell",3816,2,1,0.5
"EdCh777",3818,3,0,0
"francisco1384",3819,1,0,0
"Nlle_Energie_44",3821,2,0,0
"nimusenimodele",3822,2,0,0
"Arc_Atlantique",3823,10,0,0
"naish56tigre",3824,1,0,0
"samsam355644",3825,7,0,0
"terroiravie",3827,13,0,0
"hseill",3828,3,2,0.666666666666667
"Giustinianipau2",3829,6,0,0
"Guillaume_Lefut",3831,3,0,0
"SIttasame",3832,1,0,0
"Nini23208028",3833,3,0,0
"YannouVonDadab",3834,6,0,0
"lmpt69",3835,3,2,0.666666666666667
"Justine82407473",3836,2,0,0
"LiliaAlighieri",3837,1,0,0
"TaosGm",3839,1,0,0
"genot_patrick",3840,2,0,0
"Lionel424955721",3841,1,0,0
"eloringan",3842,2,0,0
"FreeFrenchCiti1",3843,2,0,0
"Jesuis0807",3845,1,0,0
"FruitsPaix",3846,1,0,0
"EvelyneB77",3847,5,0,0
"stabbingsoftly",3848,16,0,0
"DieColumson",3849,5,0,0
"MyrtilleIsa",3850,3,0,0
"petitecureuil2",3852,2,0,0
"Crevekino",3854,7,0,0
"lucybaron5",3855,2,0,0
"Cartier7Clement",3857,22,3,0.136363636363636
"impur_sang",3858,3,0,0
"RSaudax",3859,1,0,0
"Mix_Azimut",3860,1,0,0
"MarinoUnsa",3862,1,0,0
"Anne85685960",3863,1,0,0
"MaoYaya4",3865,4,0,0
"Alik0s",3866,1,0,0
"ghislainY_",3867,5,0,0
"Amychat2",3868,10,0,0
"isabelle_lidove",3869,2,0,0
"filoou24",3870,1,0,0
"ange202020",3871,1,0,0
"Yab03755408",3872,15,0,0
"willsdorf59",3873,2,0,0
"Lilyrose_7289",3874,5,0,0
"margesimpson0",3875,6,0,0
"Jean180001",3876,5,0,0
"nantescaderape",3877,2,0,0
"regisdlb",3878,1,0,0
"TrippyHostel",3880,3,0,0
"camcam6251",3881,1,0,0
"Tony_Brussels",3883,4,0,0
"Cathy579",3884,1,0,0
"SylvieE22140659",3885,4,0,0
"pbrang",3886,1,0,0
"Marie_Joseph_P",3887,18,0,0
"monsieurcarpe",3888,3,2,0.666666666666667
"GhazalHamida",3889,40,0,0
"tchemtcem",3890,14,0,0
"Michelle22100",3891,5,0,0
"Oscar63875284",3893,13,0,0
"KOM76000",3895,1,0,0
"Bh26",3896,2,0,0
"Renaud_54_",3898,1,0,0
"Karam70485711",3899,1,0,0
"Samus_D_Ripley",3900,2,0,0
"FabriceD_",3901,1,0,0
"AgnsRogliano",3902,15,4,0.266666666666667
"circonflexe_",3903,1,0,0
"MchrdLaura",3904,1,0,0
"brouillaminii",3905,1,0,0
"NielsLeblic",3910,8,0,0
"MikaPuerta",3911,1,0,0
"J_Giordan0",3912,1,0,0
"JuMngz",3913,1,0,0
"VVachey",3914,1,0,0
"KyuKyong",3915,7,0,0
"PhilDema",3916,4,0,0
"missloulou1331",3917,1,0,0
"B171290",3918,1,0,0
"RugieroL",3919,2,0,0
"ninonsky",3920,1,0,0
"chiara999",3921,1,0,0
"pleiadesetorion",3922,1,0,0
"Yann_Lucide",3923,5,0,0
"Annabel46000",3924,2,0,0
"Jokerdepressif",3926,2,0,0
"CDetrolls",3927,4,0,0
"verosehier",3928,6,0,0
"tmxr11",3929,5,1,0.2
"troika81100",3930,1,0,0
"at2rty",3932,1,0,0
"CadLivia",3933,8,2,0.25
"tutulle1",3934,4,0,0
"ChristineDuhou1",3937,1,0,0
"Tantkiadlavie",3938,2,0,0
"HOMOERECTUS64",3939,5,0,0
"jusko_bout",3941,2,0,0
"shake75",3942,2,0,0
"citoyennedu47",3943,9,0,0
"XenaLaGuerrire7",3944,1,0,0
"mchristine55",3945,6,0,0
"PatrickMarkow",3946,2,0,0
"OvicTurkish_33",3947,1,0,0
"Charles_Liebert",3948,9,0,0
"ilhat_cathy",3949,1,0,0
"caronath9",3950,1,0,0
"CocoLaique",3951,1,0,0
"YD53038670",3952,3,0,0
"DeforgeSeUNSA",3953,1,0,0
"bbmygale",3954,1,0,0
"RamonesVlad",3956,3,0,0
"HappyBI37253971",3957,4,0,0
"FOUCHERFlorenc3",3958,5,0,0
"LeGlaude014",3961,1,0,0
"agatheserpenti",3962,5,0,0
"Austin2River",3963,1,0,0
"bellatchao_2",3964,1,0,0
"Dugland12",3965,2,0,0
"SachaBauer6",3966,2,0,0
"ScarlettaPsycho",3967,2,0,0
"jbl_",3968,1,0,0
"GwdFabien",3969,16,0,0
"cocarde_lyon",3970,6,0,0
"MalavassiMarina",3971,2,0,0
"__Piikaaa",3972,1,0,0
"happycultrice",3973,2,0,0
"boulgourdor",3975,1,0,0
"christo96750095",3976,2,0,0
"lavriti_",3977,2,0,0
"gao_zhi_yong",3978,1,0,0
"Vivavali",3979,2,0,0
"isaregards",3980,1,0,0
"JBalagnaRanin",3981,3,1,0.333333333333333
"vanehuin",3982,3,0,0
"hubrisrat",3983,1,0,0
"Papinou18",3984,3,0,0
"MitoGo8",3985,1,0,0
"sbirgames",3986,1,0,0
"verteeee",3987,2,0,0
"medlibrt",3988,1,0,0
"Manu_Grazioso",3989,1,0,0
"fatkombak",3990,1,0,0
"Purgo__",3991,2,0,0
"DoyerJeanne",3992,1,0,0
"Gillyxiane",3993,2,0,0
"Bangeek",3994,1,0,0
"Artisanteach",3996,1,0,0
"MoyssetP",3997,1,0,0
"rasletweet",3998,6,0,0
"RetraiT_Taxai",3999,1,0,0
"diabolo741",4000,8,0,0
"brmagniez",4001,1,0,0
"claudelzear",4002,1,0,0
"manuEestla100",4003,2,0,0
"mebsourribes",4004,11,0,0
"Sophie_Villerot",4005,1,0,0
"Klaudios03",4007,3,0,0
"alexandra5688",4009,1,0,0
"CouSylvette",4010,8,0,0
"Hippocampepour1",4011,2,0,0
"Yoo_ookaii",4012,3,0,0
"3_rc20",4013,1,0,0
"bolchevik2soja",4014,1,0,0
"EmilieVitnux",4015,1,0,0
"lineda43331348",4016,2,0,0
"MarcEricBaumann",4017,1,0,0
"lolaturml",4018,1,0,0
"SverineM2",4021,1,0,0
"Aspidistra_1936",4022,15,0,0
"6bea7635ecb0440",4023,3,0,0
"lomepol",4024,1,0,0
"chui_perplexe",4025,2,0,0
"MrFif92",4026,1,0,0
"aum_manon",4027,1,0,0
"SolidShell",4028,3,0,0
"JeromeCalvini",4030,8,0,0
"CharlotteGaudu1",4031,1,0,0
"Phil_Emily_Flow",4032,1,0,0
"martine19916927",4033,2,0,0
"valou315",4034,1,0,0
"SasouSmith1",4035,1,0,0
"Arnaud49179900",4036,2,0,0
"mirabelling",4037,2,0,0
"AAJZ17",4038,4,0,0
"Marcel1Nobel",4039,3,0,0
"GLA32G",4040,9,29,3.22222222222222
"grossepravda",4041,1,0,0
"Jade26Monse",4042,3,2,0.666666666666667
"DeguinesPaul",4043,1,0,0
"BienvenuBernard",4044,1,0,0
"jardouille21",4046,10,0,0
"Magicwo56088281",4047,2,0,0
"flaflappy",4049,4,0,0
"MatthieuCadene",4050,1,0,0
"FRANCOIS8139",4051,2,1,0.5
"Minana_APG",4052,2,0,0
"SystemDeal",4054,1,0,0
"Ellyawn",4056,4,0,0
"MulderNewton",4057,1,0,0
"Mimiw98174241",4058,1,0,0
"aniablg",4059,2,0,0
"Bficelle1",4060,1,0,0
"DomPASTOR1",4061,4,0,0
"Imane_295",4062,2,0,0
"vicla123",4063,3,0,0
"NLapinovitch",4064,4,1,0.25
"jfmarquestaut",4065,5,0,0
"AreckMira",4066,2,0,0
"Maite_Bachata",4067,1,0,0
"AshTheBadWolf",4068,1,1,1
"ServigetPi",4069,1,0,0
"alice_compin",4070,1,0,0
"vservissolle",4071,4,0,0
"mcmimic_",4072,4,0,0
"PrismeBleu",4073,6,0,0
"delphinesbooks",4074,1,0,0
"TiphTCS",4075,1,0,0
"SuzanneLayCan",4077,1,0,0
"May_wou",4078,2,0,0
"ThkianG",4079,1,0,0
"VincenzaFragola",4080,1,0,0
"mario2oliveira",4081,1,0,0
"Manoudu19",4082,1,0,0
"22MDOLIVIER23",4083,16,0,0
"JuniorGuibole",4084,10,0,0
"elca_92",4085,2,0,0
"ThierryCHE49",4086,8,0,0
"Martine90664750",4087,1,0,0
"ochju",4088,5,0,0
"MASOEMS",4089,2,0,0
"Notarus18",4090,1,0,0
"LePDinsolent",4091,2,0,0
"cc24943742",4093,1,0,0
"Schibboleth66",4094,4,0,0
"VeroServus",4095,1,0,0
"GregoireSimpson",4096,2,0,0
"touchatout25",4097,1,0,0
"kagou30",4098,1,0,0
"KonateAlim",4099,1,0,0
"Mno50194084",4100,1,0,0
"KomaVolt",4103,2,0,0
"BotCeline",4104,1,0,0
"TbK0013",4105,1,0,0
"LDeQ_Twitch",4107,5,0,0
"HES_Paris",4108,2,0,0
"Gaellem15",4109,1,0,0
"RogerLeCrottey",4111,1,0,0
"43_dom",4112,2,0,0
"borisschapira",4113,1,0,0
"albanmichel7",4115,1,0,0
"hoggystyles",4117,5,0,0
"Zd3t1",4118,8,0,0
"EricMauboussin",4119,1,0,0
"Razrael_",4120,3,0,0
"IzziVans",4123,21,0,0
"JumpSudden",4124,1,0,0
"GeChamussy",4125,5,0,0
"garbo68",4126,11,1,0.0909090909090909
"MaelWaechter",4127,1,0,0
"LPerrollaz",4128,1,0,0
"Jujudesbois2",4129,8,0,0
"PocDaAfronta",4133,1,0,0
"mrz__r",4134,1,0,0
"Mickael87858753",4135,1,0,0
"SergentAdibou",4136,7,0,0
"ZenJuliette",4137,1,0,0
"jlaurillou",4138,1,0,0
"LolaCru00628830",4139,2,0,0
"jeanpierrefray4",4140,1,0,0
"ChrisRibbe",4142,1,0,0
"TakeHeight",4143,5,1,0.2
"ArizonaDream14",4144,2,0,0
"glaude56",4146,2,0,0
"Doudouilledo",4147,3,0,0
"giacomoni37",4150,1,0,0
"PhilomneArcham1",4151,9,5,0.555555555555556
"jeanclaudepeyra",4152,9,0,0
"Asserpathie",4154,3,0,0
"ki_nere",4155,1,0,0
"BoiretClaudine",4156,8,0,0
"Lau_Be1",4157,1,0,0
"nebboulahotmai1",4158,1,0,0
"DubierSylvie",4159,2,0,0
"ash_master_ash",4160,2,0,0
"pascalegp",4161,3,0,0
"Lazy_Monique",4162,1,0,0
"D3ty1",4163,6,0,0
"MaximeNE84",4164,1,0,0
"HourregueHelen2",4165,2,0,0
"HogardJacques",4166,5,0,0
"m21042017",4168,1,0,0
"tien_bonum",4169,1,0,0
"EmmEss110",4170,2,0,0
"LaurieL97293",4171,1,0,0
"BenoitGoussard",4172,1,0,0
"MTR65071135",4173,1,0,0
"Enihpleda",4175,5,2,0.4
"n_moniqueni",4176,1,0,0
"SursumCorda17",4177,1,0,0
"DukeNukeem4",4178,5,12,2.4
"Marlenamacarena",4179,2,0,0
"raffdeblois41",4180,52,11,0.211538461538462
"claude_lalande",4181,1,0,0
"toulousaindu93",4182,1,0,0
"urpoetturpo",4183,1,0,0
"smarsolle",4184,1,0,0
"BP26857130",4185,1,0,0
"bgigi972",4186,1,0,0
"Zepapou",4187,3,0,0
"Tomraiders32",4189,1,0,0
"lambert_claude",4190,1,0,0
"Anencephale",4191,2,0,0
"DanyHasenfratz",4192,1,0,0
"Pascalpassement",4193,8,16,2
"ChassaingAndre",4194,5,0,0
"ClaudeTrazom",4196,1,0,0
"FioreDi31501719",4198,1,0,0
"adrienbis",4200,4,0,0
"clomimine",4201,2,0,0
"JMuhadib",4202,2,0,0
"salwa05608714",4203,1,0,0
"DematKenavo",4204,5,0,0
"SParkerVk",4206,5,0,0
"kola_nick",4207,1,0,0
"ZGuntz",4208,2,0,0
"panono12",4209,1,0,0
"Tosca3y",4210,3,0,0
"Constancedu77",4211,3,0,0
"Silmaryl",4212,2,0,0
"Migneaux4",4213,1,0,0
"sylvain_vain",4214,7,0,0
"nathalienavar20",4215,1,0,0
"LubinDominique4",4217,6,0,0
"thierry_mbavi",4218,1,0,0
"BFMTV",4219,6,594,99
"kaolax56",4220,18,28,1.55555555555556
"Mouettedelouest",4221,6,0,0
"SAinos44591653",4222,1,0,0
"ThibaultMasser2",4223,1,0,0
"DeniseMoinard",4225,1,0,0
"jjcambier",4227,1,0,0
"enklask1",4228,1,0,0
"LnThtt",4230,1,0,0
"Blume33656746",4231,2,0,0
"JennyLambert711",4233,2,0,0
"OlivierHoudan",4236,1,0,0
"servietsky86",4237,1,0,0
"Flojagg",4238,5,0,0
"codmikl",4239,3,0,0
"Adraste513",4240,1,0,0
"HBletran",4241,1,0,0
"Christi46589211",4243,1,0,0
"Valenti37216360",4244,1,0,0
"franjaruma",4245,1,0,0
"AnneFarmer65",4246,1,0,0
"bozzoff69",4248,1,0,0
"SimonGodbout",4249,1,0,0
"JackyNECNOR",4250,2,0,0
"AldebertMuriel",4251,2,2,1
"HugoBouvard",4252,1,0,0
"chiara_chiarel",4253,3,0,0
"Mielly007",4254,4,3,0.75
"VioletteCrawley",4257,2,0,0
"EmSzGlow",4258,1,0,0
"sabkhikhi",4260,1,0,0
"Angelinaprime",4261,1,0,0
"colej3026",4263,2,0,0
"R_X_R_69",4264,1,0,0
"docmartinguill",4265,1,0,0
"saveiro",4266,2,0,0
"VpostelPostel",4267,3,0,0
"Crnita",4268,1,0,0
"JasonBo69801968",4269,5,0,0
"FeelGoo68341785",4270,2,0,0
"HelloAudrey1",4272,4,0,0
"delavega732",4273,1,0,0
"MaitrePandinou",4274,4,0,0
"2eligoxv3",4275,1,0,0
"baronne69",4276,1,0,0
"Jon38Jon",4277,5,0,0
"Doc_Rogno",4278,1,0,0
"Mr_REESE_John",4279,3,0,0
"Boo1956",4281,1,0,0
"LENEVEU84350",4282,1,0,0
"SashaRalet",4283,1,0,0
"DeesDidier",4284,2,0,0
"AtitlanCode",4285,2,0,0
"alex_martin1984",4286,17,0,0
"touplinou",4287,5,0,0
"From_Marseille",4288,3,0,0
"ContribuableL",4289,3,0,0
"Abarrowfahdi",4290,1,0,0
"DessenneX",4291,1,0,0
"CaroleD87859768",4292,1,0,0
"alain_auge",4293,1,0,0
"CelesteRicard",4294,1,0,0
"LaGayDerive",4295,3,0,0
"urban4030",4296,1,0,0
"classicaitana",4297,2,0,0
"wanderi42574571",4298,2,0,0
"cecyliana29",4299,4,0,0
"B_Stevenart",4300,4,0,0
"JohnTChance5",4301,10,0,0
"RhaSylvia1",4302,2,0,0
"Tontonversini",4304,1,6,6
"ChabotEmmanuel",4305,1,0,0
"Da5ein",4307,1,0,0
"cinefils25",4308,1,0,0
"AntonyParis7",4309,1,0,0
"M_Pasquay",4310,1,0,0
"ladyluth_",4311,2,0,0
"vlf_laurence",4312,3,0,0
"SonjaKmec",4314,1,0,0
"vieilleeurope",4315,1,0,0
"GirardyPhilipp3",4316,5,0,0
"Hellam12",4317,1,0,0
"AnneL21967033",4318,1,0,0
"PhilippePERNOT4",4319,1,0,0
"BillyChretien",4320,2,2,1
"mag_pignard",4321,1,0,0
"MalenfantLance1",4322,2,0,0
"leileirg",4323,1,0,0
"grabuge97",4324,1,0,0
"Destain131",4325,2,1,0.5
"annebkk",4326,2,0,0
"starkiller_44",4327,1,0,0
"dyedweasley",4329,1,0,0
"Danora10",4331,1,0,0
"lamy_cathy1",4332,1,0,0
"_cherrykoo__",4333,1,0,0
"NarcisseMoije",4335,3,0,0
"HenryGilles4",4336,5,0,0
"SlhcSylvain",4337,2,0,0
"Darioritum",4338,8,0,0
"ArielNana26",4339,3,0,0
"flocflic1",4340,6,6,1
"AndrewwQuinn",4341,1,0,0
"karadoc_k",4342,1,0,0
"Rb76337533",4343,2,0,0
"onebirdy2",4345,1,0,0
"AlienOKLM",4346,1,0,0
"Kodovoltas",4347,1,0,0
"olamtrade180",4348,1,0,0
"Otori_Kaede",4349,3,0,0
"mesangiel67",4350,1,0,0
"jugurtha22__",4351,1,0,0
"FrankAyersMusic",4352,10,0,0
"Free_____Will",4353,2,0,0
"ArthurG_H",4355,1,0,0
"Corny_chon",4356,4,0,0
"remi_asdubal",4357,1,0,0
"Pouet_IV",4358,1,0,0
"Raton2Candy",4359,5,0,0
"arcana59",4360,3,0,0
"JarrBelle",4361,1,0,0
"Phil_Tournier",4362,1,0,0
"cathel121",4363,5,0,0
"NicholasCTNC",4364,5,0,0
"cookiefram",4365,2,0,0
"musiquelysa",4366,3,0,0
"LoueySophie",4367,1,3,3
"NadineDantas",4368,1,0,0
"BenjaminBG6",4369,1,0,0
"Mnini44087233",4370,1,0,0
"JTremoulheac",4371,1,0,0
"AnnaCasella",4372,1,0,0
"JLGagnaire",4373,15,59,3.93333333333333
"Fpoliticus",4374,2,0,0
"NaomyJoly",4375,5,0,0
"Souverainisme_F",4376,7,0,0
"Enanai3",4377,2,0,0
"RobyFranois2",4378,1,0,0
"47katykate",4379,3,0,0
"PhilippeBUERCH",4380,1,0,0
"eunicemorell",4381,1,0,0
"StigmabaseE",4382,5,0,0
"Redgrenade4",4383,1,0,0
"MissMar99063887",4386,1,0,0
"JimmyDany3",4387,1,0,0
"LangsamWozzeck",4388,1,0,0
"Cz2705",4389,5,0,0
"Howard_tnsmc",4390,5,0,0
"Fulcran",4391,1,0,0
"ALBERTINIAlbe20",4392,48,69,1.4375
"MaxBirdy2",4393,2,0,0
"Iac1943",4394,1,0,0
"gentiane15800",4395,7,0,0
"ChanaB24427700",4396,1,0,0
"michelroussin",4397,5,1,0.2
"Sortir_de_l_UE",4398,2,0,0
"Rj93069407",4399,1,0,0
"fremy_tyfanny",4400,1,0,0
"Thomas_Nocturne",4401,7,0,0
"Zercam3",4402,2,0,0
"papanours60",4403,2,0,0
"Lilas60104381",4404,3,0,0
"alitsp",4405,1,0,0
"Dalila_Mouarfa",4406,7,34,4.85714285714286
"Soralino1",4408,2,0,0
"PasNegociable",4409,2,0,0
"Claucloclo2",4410,3,0,0
"Brunval10",4411,6,0,0
"Luludodo10",4413,8,0,0
"InsMarieA1",4414,9,0,0
"Maerssx",4415,1,0,0
"Patrickdesland3",4417,3,1,0.333333333333333
"geekbio66",4418,1,0,0
"blabli_blibla",4419,1,0,0
"Jo04589892",4421,2,0,0
"SurfingCelia",4422,1,0,0
"domf40",4423,2,0,0
"superwup",4425,2,0,0
"MilenioMty",4426,2,0,0
"France7718",4427,2,0,0
"taeKoo_h",4429,1,0,0
"Jbdean21",4430,7,0,0
"TinoUPDS",4431,1,0,0
"MISSONNIERANDRE",4432,2,0,0
"Franlem1",4433,1,0,0
"Fior000",4434,1,0,0
"FabienCryptoACH",4436,1,0,0
"deschadul",4437,1,0,0
"AntoineMarieli3",4438,2,0,0
"gb19729328",4439,2,0,0
"muoji",4440,3,0,0
"citoyenneFrance",4443,1,0,0
"Jeanrima07",4444,2,0,0
"JeanFranoisRi13",4445,1,0,0
"HAWAX01",4446,3,3,1
"LizzieProfff",4447,1,0,0
"AlbaneValtry",4448,1,0,0
"CM7118",4449,1,0,0
"yunyx_",4451,1,0,0
"Parventsdouest",4452,1,0,0
"wargniermc",4453,11,0,0
"GrgoryR",4454,1,0,0
"kerdimun",4455,2,1,0.5
"ewciktonieja",4458,13,0,0
"ElisaTera",4459,1,0,0
"jomarreeee",4460,2,0,0
"maxwell1278945",4461,2,0,0
"CazMariani",4462,9,0,0
"GomesRamiro2",4463,1,0,0
"eleneb",4464,2,0,0
"PierreDupons",4465,1,0,0
"SPENELOP1",4466,1,0,0
"JL7508",4467,1,0,0
"remangere",4468,13,0,0
"pam33771",4469,1,0,0
"bert6691",4471,22,0,0
"marchettialine3",4472,1,0,0
"BauerVincent1",4473,1,0,0
"lodoniri",4474,4,0,0
"avel_du",4476,2,0,0
"spartakala",4477,1,0,0
"PhilippeMurer",4479,1,0,0
"Docstockk",4482,2,0,0
"saadmasoude",4483,1,0,0
"Kerbo51",4484,6,0,0
"assylem_mcgraw",4485,1,0,0
"MichelTartar",4486,5,0,0
"Lahita_",4488,1,0,0
"PierreVr4",4490,2,0,0
"Occitan_34",4491,2,0,0
"marie_btmr",4492,1,0,0
"sophie7194",4493,4,0,0
"Fabio_16bits",4494,3,0,0
"aicler83",4496,2,0,0
"Lassa83",4497,2,0,0
"GaultBruno",4499,1,0,0
"lunace2pama",4500,4,0,0
"gildasledem",4501,1,0,0
"CantuelLaure",4502,3,0,0
"Jessminder3",4503,3,0,0
"vilaxbibou",4506,4,0,0
"Emilie__PELTIER",4507,4,0,0
"davidwe82686746",4508,5,1,0.2
"newy222",4509,2,0,0
"Bravard74",4510,1,0,0
"JCGuy52",4511,1,0,0
"gbat12",4512,4,0,0
"FredericDuilhac",4513,3,0,0
"Nallim61",4514,5,0,0
"tatayoyo59",4516,2,0,0
"veroinfantef",4517,1,0,0
"Loule13520",4519,6,0,0
"PougetVero",4520,3,0,0
"The_Great_Rebel",4521,1,0,0
"FarjonJerome",4522,13,10,0.769230769230769
"Catlec261",4524,3,0,0
"CalatravaCH",4525,1,0,0
"lolo40736444",4526,2,0,0
"Elghosh3",4527,1,0,0
"BrigPourquoi",4528,2,0,0
"naimepaslescons",4529,1,0,0
"_VVZBD_",4530,1,0,0
"vive_patates",4531,11,0,0
"o_calmus",4534,1,0,0
"alienoroudot",4535,2,0,0
"Allie_Milson",4537,1,0,0
"CogitoErgoBloom",4538,2,0,0
"MehmetS03046607",4539,3,0,0
"Syruss3",4541,1,0,0
"ArmelleFavre",4542,1,0,0
"ma_noury",4543,1,0,0
"Bretillotcorin1",4544,9,0,0
"freedelphe",4545,1,0,0
"Madmoizelle",4546,2,0,0
"NiklaasVrijland",4547,2,0,0
"MontreFlorivore",4548,2,0,0
"daubigny_g",4549,3,0,0
"ChalotteSalotte",4550,2,0,0
"Eivlys1754",4551,1,0,0
"MaximeVende",4552,1,0,0
"vfonteau",4553,1,0,0
"Dreuze29",4554,4,0,0
"Po_lo___",4555,4,0,0
"Philou622",4556,5,0,0
"femmeetlouve",4557,1,0,0
"breushozer",4558,1,0,0
"m3tt17",4559,1,0,0
"DominiqueMacrez",4560,7,0,0
"Rachel_mag27",4564,1,0,0
"ancolympe",4565,4,0,0
"lounolia",4566,1,0,0
"nobodylikesyou_",4567,1,0,0
"pep_SPI",4568,3,0,0
"Isabelbornet",4569,4,0,0
"AEffondrement",4570,2,0,0
"maximilienrudi1",4571,2,0,0
"NathalieHurteau",4572,4,0,0
"unefemmede40ans",4573,1,0,0
"DiaboloCitror",4574,2,0,0
"AnneSaussier",4575,5,0,0
"Helmiro_Helmiro",4576,1,0,0
"takamine64",4578,1,0,0
"Gcrambert1",4579,1,0,0
"GrasJackie",4581,1,0,0
"buissonp",4582,3,0,0
"cocotro22",4583,2,0,0
"Lou_Liette",4584,1,0,0
"PelissonThierry",4585,2,0,0
"lau_1763",4586,3,0,0
"SophieDeRochas",4587,3,25,8.33333333333333
"Orionthebird",4588,2,0,0
"Osmoszys",4589,1,0,0
"Terence21880360",4590,1,0,0
"Auxyde_Lava",4591,1,0,0
"theocabinet",4593,1,0,0
"domhope3",4594,2,0,0
"chatours1012",4595,1,0,0
"abahdaccord",4597,3,0,0
"jacky_cheramy",4598,1,0,0
"SgtAugagneur",4599,4,0,0
"357MackBolan",4600,1,0,0
"AbelCan1",4601,2,0,0
"PigierR",4602,1,0,0
"Stalkani",4603,1,0,0
"GVillecomtal",4604,1,0,0
"santuandi",4605,1,0,0
"PatchouliMelle",4606,1,0,0
"verdier_guy",4608,4,0,0
"Eli_Prometh",4609,1,0,0
"Clement_XxX",4610,1,0,0
"Caracal28442507",4611,2,0,0
"FLoli64986071",4612,1,0,0
"LaManifPoutous",4614,4,0,0
"DubiefMarc",4616,1,0,0
"IsisLapapesse_L",4617,3,0,0
"Denis23212647",4618,1,0,0
"CarlosQuinto20_",4619,2,0,0
"GrosbgRylu",4620,1,0,0
"Pauline_Vinci",4621,1,0,0
"breton_bruce",4622,3,0,0
"Zelumine",4623,1,0,0
"lf88350",4624,3,0,0
"Nolias22",4625,2,0,0
"Schmorgluck",4626,5,0,0
"vincentdarrouz1",4627,1,0,0
"MarieRose42",4628,1,0,0
"lolavered",4629,1,0,0
"SchoeferKatrin",4630,1,0,0
"9beauxarts9Pat",4632,2,0,0
"merlu07461238",4633,4,0,0
"doudou7583",4634,4,0,0
"planetejupiter2",4635,8,0,0
"eg_sav",4636,1,0,0
"DavidPVincent",4637,1,0,0
"Yoda0921",4638,1,0,0
"gillianfoster56",4639,1,0,0
"MarguerinT",4640,3,0,0
"Kakyoin2099",4641,1,0,0
"machou5061",4642,2,0,0
"ViriathusLusit2",4643,1,0,0
"pemphredophorcy",4644,2,0,0
"nicodegandrange",4646,5,0,0
"Captain_Bleuten",4647,9,0,0
"CarnetMoleskine",4649,1,0,0
"mauricedelorme3",4650,1,0,0
"mitskatgirl",4651,1,0,0
"ElisaSVB",4652,4,0,0
"Roman_v_Manu",4653,2,0,0
"joefaff",4654,2,0,0
"Nessa0701",4655,2,0,0
"otto_ottofax",4656,1,0,0
"PreumontCarolyn",4657,25,0,0
"Biquettelavraie",4660,1,0,0
"Choupet81313177",4661,1,0,0
"shiatsudu13",4663,1,0,0
"LethyFerr",4664,2,1,0.5
"Que_d_Attraits",4665,2,0,0
"DlsLoic",4667,2,0,0
"beingasamity",4669,6,0,0
"Slanara3",4670,3,0,0
"Ben91164917",4671,4,0,0
"MRCOUTOY",4672,1,0,0
"benji_fuentes",4673,1,0,0
"LECOMTEStphane4",4674,3,0,0
"SylasRoy",4675,12,0,0
"discression",4676,10,0,0
"HuguesUlysse",4677,1,0,0
"The_best_man_57",4678,2,0,0
"sispeo77",4679,4,0,0
"huguesmarganne",4681,1,0,0
"mullergeraldin1",4682,1,0,0
"Ludovic98800293",4683,18,0,0
"RenaudThibaud",4684,2,0,0
"panellite",4685,1,0,0
"PatouneVerte",4686,1,0,0
