"Label","date","Id","modularity_class","outdegree"
"GrownAsstasia",2022-08-19 07:25:25,13716,"Militant·e·s féministes et LGBTQIA+",0
"LouTchoup",2022-08-19 07:25:36,38562,"Alt-right",0
"BotetJosette",2022-08-19 07:25:41,38561,"Alt-right",0
"Ella82049620",2022-08-19 07:25:41,47449,"Néoconservateurs",0
"Pragmatic4",2022-08-19 07:26:16,38557,"Néoconservateurs",0
"Shanalu013",2022-08-19 07:26:44,2546,"Alt-right",0
"Sasha_MACV",2022-08-19 07:26:51,47444,"Militant·e·s féministes et LGBTQIA+",0
"gentianedespraz",2022-08-19 07:26:54,16743,"Rassemblement National",0
"Milos19932",2022-08-19 07:26:58,38555,"Alt-right",0
"GauthierMaimbrg",2022-08-19 07:27:12,47441,"Alt-right",0
"Barbachar",2022-08-19 07:27:32,22293,"Alt-right",0
"CyriaqueLeGros1",2022-08-19 07:27:33,33935,"Alt-right",0
"GelineauJeanne",2022-08-19 07:27:52,24253,"Alt-right",0
"YBotoit",2022-08-19 07:27:53,23089,"Alt-right",0
"EmilieEsposito",2022-08-19 07:27:56,38548,"Militant·e·s féministes et LGBTQIA+",0
"bdauvissat",2022-08-19 07:27:57,14843,"Militant·e·s féministes et LGBTQIA+",0
"GuillaumeVigro1",2022-08-19 07:28:01,38547,"Militant·e·s féministes et LGBTQIA+",0
"AFaiun",2022-08-19 07:28:11,12291,"Militant·e·s féministes et LGBTQIA+",0
"JackdEliz",2022-08-19 07:28:24,7255,"Néoconservateurs",1
"HuguesDePayns31",2022-08-19 07:28:30,38545,"Alt-right",0
"perlinmachin",2022-08-19 07:29:03,38544,"Alt-right",0
"tapion71",2022-08-19 07:29:07,719,"Alt-right",0
"Lylotte778",2022-08-19 07:29:12,38542,"Alt-right",0
"TheoSchintou",2022-08-19 07:29:14,47427,"Militant·e·s féministes et LGBTQIA+",0
"amqg_ch",2022-08-19 07:29:41,3460,"Néoconservateurs",0
"67Aston",2022-08-19 07:29:43,38168,"Alt-right",0
"lolote1t",2022-08-19 07:29:48,4833,"Militant·e·s féministes et LGBTQIA+",0
"Baden991",2022-08-19 07:30:00,14174,"Néoconservateurs",0
"freefrance1",2022-08-19 07:30:05,38538,"Alt-right",0
"MoraLubo",2022-08-19 07:30:08,47421,"Alt-right",0
"StDAtw",2022-08-19 07:30:43,38535,"Militant·e·s féministes et LGBTQIA+",0
"ouvrelacage",2022-08-19 07:30:53,24887,"Alt-right",0
"MariaBadin18",2022-08-19 07:30:56,278,"Alt-right",0
"Cz2705",2022-08-19 07:31:13,4389,"Conspirationnistes identitaires",0
"thestarfox35",2022-08-19 07:31:15,38520,"Alt-right",0
"Jojo848329021",2022-08-19 07:31:16,38530,"Néoconservateurs",1
"PatrioteHonor1",2022-08-19 07:31:16,38531,"Alt-right",0
"CantuelLaure",2022-08-19 07:31:20,4502,"Alt-right",0
"timmjph",2022-08-19 07:31:25,38526,"Alt-right",0
"julybqn",2022-08-19 07:31:27,17948,"Militant·e·s féministes et LGBTQIA+",0
"joefaff",2022-08-19 07:31:35,4654,"Alt-right",0
"vittolepoulpe",2022-08-19 07:31:36,47415,"Militant·e·s féministes et LGBTQIA+",0
"Vitto_Manalese",2022-08-19 07:31:42,27796,"Personnalités et groupes de gauche",0
"edira2",2022-08-19 07:32:05,611,"Alt-right",0
"LegendOfZ2001",2022-08-19 07:32:11,38404,"Alt-right",0
"CribeTonite",2022-08-19 07:32:13,47413,"Militant·e·s féministes et LGBTQIA+",0
"TimonTomato",2022-08-19 07:32:18,13976,"Militant·e·s féministes et LGBTQIA+",0
"mister_negatif",2022-08-19 07:32:53,11646,"Alt-right",0
"LaurenceV17",2022-08-19 07:33:04,47410,"Militant·e·s féministes et LGBTQIA+",0
"BredinLucie",2022-08-19 07:33:14,38514,"Militant·e·s féministes et LGBTQIA+",0
"a_ruszniewski",2022-08-19 07:33:24,38513,"Alt-right",0
"SerialQinoA",2022-08-19 07:33:25,38512,"Militant·e·s féministes et LGBTQIA+",0
"Anonyme4567",2022-08-19 07:33:52,11095,"Militant·e·s féministes et LGBTQIA+",2
"l_3po_",2022-08-19 07:33:54,38507,"Militant·e·s féministes et LGBTQIA+",0
"calculmental",2022-08-19 07:33:59,3447,"Alt-right",0
"pobondoux",2022-08-19 07:34:16,1545,"Néoconservateurs",0
"AalShakur",2022-08-19 07:34:27,36998,"Néoconservateurs",0
"coucou564",2022-08-19 07:34:37,863,"Néoconservateurs",4
"ZerTox18",2022-08-19 07:34:41,47403,"Militant·e·s féministes et LGBTQIA+",0
"CANALVOCALIBRE",2022-08-19 07:35:09,47399,"Alt-right",0
"IzazMarie",2022-08-19 07:35:22,8006,"Alt-right",0
"rodneyanddel",2022-08-19 07:35:35,38479,"Alt-right",0
"Cnd_MajFly",2022-08-19 07:35:44,28937,"Militant·e·s féministes et LGBTQIA+",0
"AssierElisabet1",2022-08-19 07:35:52,38489,"Alt-right",0
"Henrythom153",2022-08-19 07:35:53,15865,"Alt-right",0
"Mamine78",2022-08-19 07:36:02,38487,"Alt-right",0
"ExsurgatDeus",2022-08-19 07:36:03,47395,"Extrême-droite",0
"sjowall69",2022-08-19 07:36:05,32939,"Néoconservateurs",1
"partisan_22",2022-08-19 07:36:26,17155,"Alt-right",0
"eugenkerr",2022-08-19 07:36:28,47390,"Militant·e·s féministes et LGBTQIA+",0
"Frankse03015718",2022-08-19 07:37:26,38484,"Néoconservateurs",0
"BacqueyClement",2022-08-19 07:37:29,47386,"Alt-right",0
"Marie6092",2022-08-19 07:37:33,47385,"Alt-right",0
"OA38077",2022-08-19 07:37:46,38483,"Alt-right",0
"LenaLC64",2022-08-19 07:38:06,2425,"Néoconservateurs",0
"HeloiseBoutier",2022-08-19 07:38:12,47384,"Alt-right",0
"TDSREALISATIONS",2022-08-19 07:38:16,11676,"Conspirationnistes identitaires",0
"corinne93100",2022-08-19 07:38:24,38480,"Alt-right",0
"Gre_wenn",2022-08-19 07:38:37,38477,"Militant·e·s féministes et LGBTQIA+",0
"HerailArtigouha",2022-08-19 07:38:38,16688,"Alt-right",0
"gaudichefr",2022-08-19 07:38:44,47380,"Militant·e·s féministes et LGBTQIA+",0
"mastok40",2022-08-19 07:38:51,42086,"Alt-right",0
"odilecsr",2022-08-19 07:39:07,3580,"Alt-right",0
"FrdrcS",2022-08-19 07:39:10,2503,"Néoconservateurs",0
"LPatriotes2022",2022-08-19 07:39:13,3059,"Rassemblement National",0
"delpechjacques1",2022-08-19 07:39:14,36833,"Alt-right",0
"mart1oeil",2022-08-19 07:39:25,13724,"Centre",0
"DidierNicolas78",2022-08-19 07:39:29,15232,"Alt-right",0
"Lauuminerale",2022-08-19 07:39:53,47370,"Militant·e·s féministes et LGBTQIA+",0
"Gillet2Jean",2022-08-19 07:40:09,1372,"Néoconservateurs",0
"gumaind",2022-08-19 07:40:10,28473,"Néoconservateurs",0
"ViveLaFrancem21",2022-08-19 07:40:32,3039,"Rassemblement National",0
"Philae_delphiae",2022-08-19 07:40:34,47368,"Extrême-droite",0
"marin5684",2022-08-19 07:41:10,26246,"Néoconservateurs",0
"princesse_rasta",2022-08-19 07:41:14,47364,"Militant·e·s féministes et LGBTQIA+",0
"NicolleEmma",2022-08-19 07:41:26,47362,"Militant·e·s féministes et LGBTQIA+",0
"NicoZOZZAvignon",2022-08-19 07:41:35,19739,"Extrême-droite",0
"zzab005",2022-08-19 07:42:00,20430,"Extrême-droite",0
"JoanLehuede",2022-08-19 07:42:02,33425,"Alt-right",0
"evalavy1",2022-08-19 07:42:39,11517,"Alt-right",0
"hotdry1",2022-08-19 07:42:53,15110,"Alt-right",0
"GAMAAlain",2022-08-19 07:42:55,28760,"Centre",0
"patmarc311",2022-08-19 07:42:59,5136,"Alt-right",0
"RegisGruson",2022-08-19 07:43:02,38454,"Alt-right",0
"gaby_wald",2022-08-19 07:43:14,95,"Militant·e·s féministes et LGBTQIA+",0
"dushmol343401",2022-08-19 07:43:56,2017,"Alt-right",0
"Cleromancie",2022-08-19 07:44:01,7476,"Néoconservateurs",0
"lisaaalevy",2022-08-19 07:44:13,38446,"Alt-right",0
"BelovedYemaya",2022-08-19 07:44:41,47347,"Militant·e·s féministes et LGBTQIA+",0
"Remifasol57",2022-08-19 07:44:54,47346,"Alt-right",0
"Reconquete_RT",2022-08-19 07:44:57,38445,"Alt-right",0
"LPythalugue",2022-08-19 07:45:26,925,"Alt-right",0
"Aime_Catherine",2022-08-19 07:45:33,21723,"Néoconservateurs",0
"exodelph",2022-08-19 07:45:43,8177,"Militant·e·s féministes et LGBTQIA+",0
"daethirin",2022-08-19 07:45:43,38441,"Militant·e·s féministes et LGBTQIA+",0
"280SLW113",2022-08-19 07:46:06,19157,"Alt-right",0
"Romain52737606",2022-08-19 07:46:08,24351,"Militant·e·s féministes et LGBTQIA+",0
"stecaro1",2022-08-19 07:46:21,5722,"Néoconservateurs",0
"hhhmmmaaar",2022-08-19 07:46:28,14427,"Alt-right",0
"MaximeCochard_",2022-08-19 07:46:33,47339,"Néoconservateurs",0
"mlle_curly",2022-08-19 07:46:59,31527,"Militant·e·s féministes et LGBTQIA+",0
"LaNissarda",2022-08-19 07:47:18,38238,"Alt-right",0
"MurrayMack4",2022-08-19 07:47:41,38431,"Néoconservateurs",0
"depaz_beth",2022-08-19 07:47:47,38430,"Alt-right",0
"MariedeBlic",2022-08-19 07:47:50,47335,"Alt-right",0
"ClementRamin",2022-08-19 07:48:00,47333,"Alt-right",0
"CarlosEdr2",2022-08-19 07:48:09,42172,"Conspirationnistes identitaires",0
"Tintin75000",2022-08-19 07:48:11,38427,"Alt-right",0
"Gartondeau",2022-08-19 07:48:15,7845,"Personnalités et groupes de gauche",0
"GeoffroyCarmier",2022-08-19 07:48:29,38425,"Alt-right",0
"ArthurRolland28",2022-08-19 07:48:31,38385,"Alt-right",0
"jessiksmn",2022-08-19 07:48:33,47328,"Extrême-droite",0
"Manon32Gers",2022-08-19 07:48:49,47327,"Rassemblement National",0
"nicodegandrange",2022-08-19 07:49:05,4646,"Alt-right",0
"alex96757035",2022-08-19 07:49:16,38421,"Alt-right",0
"blue_potati",2022-08-19 07:49:28,20372,"Militant·e·s féministes et LGBTQIA+",0
"Franckideg",2022-08-19 07:49:55,38417,"Alt-right",0
"chlorineinbl0od",2022-08-19 07:50:04,3028,"Personnalités et groupes de gauche",0
"gl64732049",2022-08-19 07:50:06,3531,"Extrême-droite",0
"JanyMarot",2022-08-19 07:50:37,14168,"Rassemblement National",0
"maxmaug",2022-08-19 07:50:40,25940,"Alt-right",0
"Rone11111111",2022-08-19 07:50:55,38098,"Alt-right",0
"carline141160",2022-08-19 07:50:57,47317,"Alt-right",0
"jlwautomobiles",2022-08-19 07:50:57,9771,"Rassemblement National",0
"chris_aff",2022-08-19 07:51:05,47316,"Militant·e·s féministes et LGBTQIA+",0
"carrere_laure",2022-08-19 07:51:06,38409,"Alt-right",0
"Jajamo16",2022-08-19 07:51:09,38408,"Militant·e·s féministes et LGBTQIA+",0
"Cg3Cricri",2022-08-19 07:51:31,21524,"Rassemblement National",0
"philippe0852",2022-08-19 07:51:45,31306,"Alt-right",0
"romainmunegu",2022-08-19 07:51:59,38405,"Alt-right",0
"clement_atn26",2022-08-19 07:52:23,38403,"Extrême-droite",0
"basil_bun",2022-08-19 07:52:32,47312,"Militant·e·s féministes et LGBTQIA+",0
"Napolico_",2022-08-19 07:52:57,15837,"Alt-right",0
"Antoinee_Off",2022-08-19 07:53:18,38397,"Alt-right",0
"mrgtbrtt",2022-08-19 07:53:26,47309,"Extrême-droite",0
"NicoleARNAUD9",2022-08-19 07:53:26,2363,"Rassemblement National",0
"NathalieHurteau",2022-08-19 07:53:41,4572,"Conspirationnistes identitaires",0
"weber_web",2022-08-19 07:53:54,38393,"Alt-right",0
"tchincath",2022-08-19 07:54:02,38391,"Alt-right",0
"Beaucla98740219",2022-08-19 07:54:10,47306,"Militant·e·s féministes et LGBTQIA+",0
"FroXtiZ",2022-08-19 07:54:25,30343,"Alt-right",0
"Jean97191705",2022-08-19 07:54:32,47303,"Militant·e·s féministes et LGBTQIA+",0
"Khausial",2022-08-19 07:54:37,38389,"Militant·e·s féministes et LGBTQIA+",0
"BenoitDumoulin",2022-08-19 07:54:43,47300,"Alt-right",0
"zacouney",2022-08-19 07:54:48,43177,"Alt-right",0
"flonopo",2022-08-19 07:54:53,33172,"Militant·e·s féministes et LGBTQIA+",0
"zoezoe5757",2022-08-19 07:55:09,38384,"Néoconservateurs",0
"b1zen07",2022-08-19 07:55:44,38245,"Alt-right",0
"HADRIENANTONIN1",2022-08-19 07:55:45,32922,"Néoconservateurs",0
"LaNouvelleFran5",2022-08-19 07:56:03,38380,"Alt-right",0
"blegrand38",2022-08-19 07:56:06,26221,"Alt-right",0
"NotAnonNhime",2022-08-19 07:56:29,6776,"Militant·e·s féministes et LGBTQIA+",0
"DineurEric",2022-08-19 07:56:36,12649,"Alt-right",0
"dume2b2",2022-08-19 07:56:40,47289,"Néoconservateurs",0
"FondFade",2022-08-19 07:56:45,1645,"Militant·e·s féministes et LGBTQIA+",2
"Slyth68",2022-08-19 07:56:54,14841,"Militant·e·s féministes et LGBTQIA+",0
"Montrouge2020",2022-08-19 07:56:57,13526,"Néoconservateurs",1
"furieux4267",2022-08-19 07:56:58,47287,"Alt-right",0
"JusteBut",2022-08-19 07:57:17,38368,"Alt-right",0
"ThJouanneau",2022-08-19 07:57:30,38367,"Alt-right",0
"roxanebagheera",2022-08-19 07:57:37,1593,"Alt-right",0
"madeln_chevrier",2022-08-19 07:57:51,38364,"Alt-right",0
"Boromir2004",2022-08-19 07:58:07,37471,"Alt-right",0
"Libe75",2022-08-19 07:58:38,45480,"Néoconservateurs",0
"mr_floleninja",2022-08-19 07:59:02,1064,"Droite réactionnaire",0
"cyrilv196",2022-08-19 07:59:05,1010,"Néoconservateurs",0
"PATDRAC",2022-08-19 07:59:13,38358,"Alt-right",0
"HoldAllTime",2022-08-19 07:59:16,38357,"Alt-right",0
"haplo36",2022-08-19 07:59:18,20226,"Militant·e·s féministes et LGBTQIA+",0
"d_a__s_h",2022-08-19 07:59:23,38355,"Militant·e·s féministes et LGBTQIA+",0
"FandeSeries10",2022-08-19 07:59:33,24859,"Conspirationnistes identitaires",0
"MathieuPhilbert",2022-08-19 07:59:34,38353,"Alt-right",0
"rioujeanpierre",2022-08-19 07:59:43,27929,"Néoconservateurs",1
"laurentrosay",2022-08-19 07:59:53,38349,"Alt-right",0
"LeoganeMickael",2022-08-19 07:59:57,12054,"Rassemblement National",0
"yvbbbbb",2022-08-19 08:00:21,38346,"Alt-right",0
"JordanPsct",2022-08-19 08:00:29,2172,"Militant·e·s féministes et LGBTQIA+",0
"brokenbrique",2022-08-19 08:00:40,47278,"Militant·e·s féministes et LGBTQIA+",0
"operatisme",2022-08-19 08:01:33,35663,"Néoconservateurs",1
"MichelMdubois60",2022-08-19 08:01:33,38341,"Alt-right",0
"JeanCharlesCas1",2022-08-19 08:01:35,1091,"Conspirationnistes identitaires",0
"Loustic23556190",2022-08-19 08:01:53,36748,"Alt-right",0
"pointvirgule3",2022-08-19 08:02:13,14897,"Alt-right",0
"CtrlAltDroite",2022-08-19 08:02:17,38236,"Alt-right",2
"Girchris",2022-08-19 08:02:22,10396,"Alt-right",2
"MimosasDuVar",2022-08-19 08:02:44,38332,"Alt-right",0
"FierteBeziers",2022-08-19 08:02:54,18812,"Militant·e·s féministes et LGBTQIA+",0
"trentesix",2022-08-19 08:02:54,38331,"Militant·e·s féministes et LGBTQIA+",0
"S56Design",2022-08-19 08:03:12,8258,"Militant·e·s féministes et LGBTQIA+",0
"davidfusil",2022-08-19 08:03:20,397,"Alt-right",0
"ClmentMORAND",2022-08-19 08:03:25,14363,"Personnalités et groupes de gauche",0
"Schcrouby",2022-08-19 08:03:27,25778,"Néoconservateurs",1
"ericdomard71",2022-08-19 08:03:28,38323,"Rassemblement National",1
"peppe1143",2022-08-19 08:03:46,47267,"Extrême-droite",0
"Yzabelle777",2022-08-19 08:03:55,38321,"Alt-right",0
"QuiquandonMari2",2022-08-19 08:03:56,3360,"Néoconservateurs",0
"voinconmc",2022-08-19 08:04:24,25975,"Rassemblement National",0
"Buffa645",2022-08-19 08:04:36,38316,"Alt-right",0
"pom445",2022-08-19 08:04:44,47263,"Militant·e·s féministes et LGBTQIA+",0
"Antonio67451105",2022-08-19 08:04:47,38314,"Alt-right",0
"peu_1mporte",2022-08-19 08:04:50,38312,"Alt-right",0
"NathalieChabrol",2022-08-19 08:04:51,26519,"Alt-right",0
"SimonSidleman",2022-08-19 08:04:57,1381,"Néoconservateurs",0
"BlondinBobby",2022-08-19 08:05:09,38308,"Militant·e·s féministes et LGBTQIA+",0
"valeriafragolo",2022-08-19 08:05:37,16151,"Conspirationnistes identitaires",0
"AgnsRogliano",2022-08-19 08:05:57,3902,"Néoconservateurs",4
"cerovest",2022-08-19 08:06:00,2467,"Militant·e·s féministes et LGBTQIA+",0
"DBBaboon",2022-08-19 08:06:15,38304,"Militant·e·s féministes et LGBTQIA+",0
"made63843395",2022-08-19 08:06:16,25289,"Alt-right",0
"VadorBlue",2022-08-19 08:06:17,2730,"Alt-right",0
"have_a_lock",2022-08-19 08:06:17,47258,"Militant·e·s féministes et LGBTQIA+",0
"SaSaN63716452",2022-08-19 08:06:36,38301,"Alt-right",0
"ECaillemer",2022-08-19 08:06:45,5904,"Conspirationnistes identitaires",0
"1Vs1GareDuNord",2022-08-19 08:07:04,38296,"Extrême-droite",2
"Rubbypyton",2022-08-19 08:07:07,38295,"Alt-right",0
"ewnboen",2022-08-19 08:07:11,11783,"Extrême-droite",0
"RLeenhardt",2022-08-19 08:07:18,17786,"Alt-right",0
"NathalieB75_85",2022-08-19 08:07:24,38292,"Alt-right",0
"Captain__Niglo",2022-08-19 08:07:28,2021,"Militant·e·s féministes et LGBTQIA+",0
"Loupali3",2022-08-19 08:07:42,38291,"Alt-right",0
"NoNameOnTwiter",2022-08-19 08:07:44,47250,"Alt-right",0
"FROMINOU35",2022-08-19 08:07:50,1897,"Alt-right",0
"spicy_pecs",2022-08-19 08:08:15,47248,"Militant·e·s féministes et LGBTQIA+",0
"ascendantbutch",2022-08-19 08:08:17,38075,"Militant·e·s féministes et LGBTQIA+",0
"JakoPasto1",2022-08-19 08:08:34,16835,"Alt-right",0
"RaphTonykaj",2022-08-19 08:08:37,47244,"Militant·e·s féministes et LGBTQIA+",0
"Alainco49",2022-08-19 08:08:42,2725,"Alt-right",0
"AuriatMegann",2022-08-19 08:08:45,12554,"Alt-right",0
"Vale21Vicki",2022-08-19 08:08:46,5957,"Alt-right",0
"HeleneLaporteRN",2022-08-19 08:08:54,47240,"Rassemblement National",127
"CyrdeFrance1",2022-08-19 08:09:02,43306,"Alt-right",5
"JuliaJe25894011",2022-08-19 08:09:55,38284,"Alt-right",0
"LevandowskiGre1",2022-08-19 08:10:04,47235,"Rassemblement National",0
"Koala_cacochyme",2022-08-19 08:10:05,47234,"Néoconservateurs",0
"PhilDema",2022-08-19 08:10:10,3916,"Néoconservateurs",0
"maghrebiantifa",2022-08-19 08:10:21,45508,"Militant·e·s féministes et LGBTQIA+",0
"lepatriote71",2022-08-19 08:10:30,3692,"Extrême-droite",0
"Nicolasbdf",2022-08-19 08:10:39,35164,"Centre",10
"BossLeon75",2022-08-19 08:10:39,14,"Alt-right",0
"JrmeLaurent5",2022-08-19 08:11:11,43708,"Alt-right",0
"tde071",2022-08-19 08:11:32,16445,"Alt-right",0
"ben777722",2022-08-19 08:12:02,38274,"Conspirationnistes identitaires",0
"Meurin_P",2022-08-19 08:12:26,47225,"Rassemblement National",0
"Zagor772",2022-08-19 08:12:48,5246,"Alt-right",0
"qalbetunia",2022-08-19 08:12:52,47223,"Extrême-droite",0
"Epihnea",2022-08-19 08:13:19,20043,"Militant·e·s féministes et LGBTQIA+",0
"crcfr99",2022-08-19 08:13:28,16400,"Rassemblement National",0
"Chris_JonesCJ",2022-08-19 08:13:34,30982,"Alt-right",0
"Elia_alpha_moon",2022-08-19 08:13:34,18320,"Militant·e·s féministes et LGBTQIA+",0
"101djulo",2022-08-19 08:13:43,38268,"Militant·e·s féministes et LGBTQIA+",0
"Balkanain_",2022-08-19 08:13:54,38267,"Militant·e·s féministes et LGBTQIA+",0
"Kris_du77",2022-08-19 08:13:55,42176,"Rassemblement National",0
"Vulcain35113538",2022-08-19 08:14:02,8526,"Alt-right",0
"debbiemorandeau",2022-08-19 08:14:10,35370,"Néoconservateurs",0
"Chenthenewking",2022-08-19 08:14:16,47213,"Militant·e·s féministes et LGBTQIA+",0
"Toto76049132",2022-08-19 08:14:32,14957,"Alt-right",0
"FlachMuriel",2022-08-19 08:14:35,1413,"Alt-right",0
"monsieurjean05",2022-08-19 08:14:43,34467,"Rassemblement National",0
"Dorian_MunozRN",2022-08-19 08:15:06,47207,"Rassemblement National",0
"Phanto17",2022-08-19 08:15:10,24393,"Militant·e·s féministes et LGBTQIA+",0
"pierrecheynet",2022-08-19 08:15:43,38261,"Alt-right",0
"SteamboatW79",2022-08-19 08:15:54,10234,"Militant·e·s féministes et LGBTQIA+",0
"Fynnepan",2022-08-19 08:16:03,6666,"Militant·e·s féministes et LGBTQIA+",0
"lepecheurzemmo1",2022-08-19 08:16:07,38260,"Alt-right",0
"lesia_rogliano",2022-08-19 08:16:08,38259,"Néoconservateurs",0
"ParsifalPierre",2022-08-19 08:16:23,7181,"Extrême-droite",2
"berlue_lulue",2022-08-19 08:16:29,47202,"Alt-right",0
"WilsonR_GN",2022-08-19 08:16:45,30594,"Rassemblement National",0
"moipourquoi_",2022-08-19 08:16:58,38255,"Alt-right",0
"AdrianInorreta",2022-08-19 08:16:59,10485,"Extrême-droite",0
"Bonaparte_N_Fr",2022-08-19 08:17:05,38253,"Alt-right",0
"CunegondeGaule",2022-08-19 08:17:06,47197,"Alt-right",0
"TheBrioshe",2022-08-19 08:17:17,47196,"Militant·e·s féministes et LGBTQIA+",0
"gbrouquieres",2022-08-19 08:17:56,38248,"Néoconservateurs",0
"Etoile_filantea",2022-08-19 08:17:56,47194,"Alt-right",0
"Nepenthes______",2022-08-19 08:18:07,24142,"Militant·e·s féministes et LGBTQIA+",0
"HawkeyeE2C13",2022-08-19 08:18:53,38244,"Alt-right",0
"Patrici87653109",2022-08-19 08:18:57,9238,"Alt-right",0
"racinator",2022-08-19 08:18:57,47190,"Militant·e·s féministes et LGBTQIA+",0
"leopauIpk",2022-08-19 08:19:03,38242,"Militant·e·s féministes et LGBTQIA+",0
"saadidi59",2022-08-19 08:20:57,47183,"Alt-right",0
"urbex25",2022-08-19 08:21:08,2985,"Néoconservateurs",0
"minoucat13",2022-08-19 08:21:13,38232,"Alt-right",0
"JYZoyo",2022-08-19 08:21:14,38231,"Néoconservateurs",0
"benoit221144721",2022-08-19 08:21:28,47181,"Rassemblement National",0
"camildmoulins",2022-08-19 08:21:43,6545,"Néoconservateurs",0
"rolande391",2022-08-19 08:22:12,12595,"Conspirationnistes identitaires",0
"junk_7bob",2022-08-19 08:22:49,1463,"Militant·e·s féministes et LGBTQIA+",0
"Tybie62224114",2022-08-19 08:22:56,3588,"Alt-right",0
"benredon",2022-08-19 08:22:58,10519,"Militant·e·s féministes et LGBTQIA+",0
"EveilPourTous",2022-08-19 08:22:59,25962,"Alt-right",0
"clersy70",2022-08-19 08:23:17,5649,"Alt-right",0
"stevendmglhs",2022-08-19 08:23:28,38225,"Militant·e·s féministes et LGBTQIA+",0
"TekuGaston",2022-08-19 08:23:49,47172,"Extrême-droite",0
"CyrilMarcant",2022-08-19 08:23:52,35208,"Centre",0
"JeremBenhaim",2022-08-19 08:24:05,38220,"Alt-right",0
"Zank_Keuz",2022-08-19 08:24:06,9845,"Conspirationnistes identitaires",0
"verydarkwinter",2022-08-19 08:24:15,38216,"Extrême-droite",0
"Francofrancais2",2022-08-19 08:24:20,47170,"Alt-right",0
"MaPicchu",2022-08-19 08:24:23,12572,"Alt-right",0
"RRazhensha",2022-08-19 08:24:32,47168,"Militant·e·s féministes et LGBTQIA+",0
"Jockerman07",2022-08-19 08:24:46,38214,"Alt-right",0
"Julien4Mouton",2022-08-19 08:24:50,47167,"Extrême-droite",0
"Yachiru_sama",2022-08-19 08:24:55,38213,"Alt-right",0
"DoucePatrie",2022-08-19 08:25:06,38211,"Alt-right",0
"MichelGalano",2022-08-19 08:25:34,47163,"Néoconservateurs",0
"davidoffstch",2022-08-19 08:25:57,38207,"Alt-right",0
"DubeyLuna",2022-08-19 08:26:07,47161,"Militant·e·s féministes et LGBTQIA+",0
"Atlanti80526413",2022-08-19 08:26:09,3140,"Alt-right",0
"fspider76",2022-08-19 08:26:21,38203,"Alt-right",0
"Jean_Reyat",2022-08-19 08:26:33,47158,"Militant·e·s féministes et LGBTQIA+",0
"moulaga13",2022-08-19 08:27:13,38199,"Extrême-droite",0
"Awenig1",2022-08-19 08:27:21,2054,"Rassemblement National",3
"gauchistevnr",2022-08-19 08:27:24,2051,"Militant·e·s féministes et LGBTQIA+",0
"bonnet75252058",2022-08-19 08:27:28,2443,"Alt-right",0
